"NU_INSCRICAO","NU_NOTA_MT"
"51c40966f391310d3e7b2e21713a86b87e1e1f75",NA
"a6c3326b467beddce9930ce22dc60aa34c8e2e55",NA
"b54748a3cdd15981638e22a2b22b1711a49f8acc",755.55354
"9b72b6bf9758b8ec50cff3566f0acc96a092f883",NA
"269fbaa1705061f0592ef69cbad55c4c8815e66a",428.78268
"c575ca76275c216572040c651f2dfd24012b1170",535.759
"06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3",460.342613333333
"6a54a45c3a5752ac47c80a37bba1519d4417fbd5",430.940946666667
"c108c080498daabe961406523d32e67731df9a60",NA
"96136f0053a0c3e4cb8540453f4edeaf0226c5f0",NA
"e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37",661.05684
"0027244961763bce90296b05ab1c58b25feecbea",489.374846666667
"30e497939546a84f7bc37d79fa1bb75ebe70d296",470.34552
"f9afe2ee90b2e25158cf70cdda8bd1a23881461f",517.211366666667
"f5a04c09a2993dd3e9c5cce854bed3345672269b",428.98468
"eadb5b78b469a7cf6fa577121e722adc3d0a116e",NA
"a213e842bf948197945426f37d53c625640f984e",NA
"f392f58168becc2a019d9c3be90bd199453c9fa9",468.091373333333
"630bbc85415c713b4f91983f9ee7cf583b7af917",565.930886666667
"45ad87c912eae27fd6d1d50d02d650f855275f04",454.88778
"5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6",509.719133333333
"06ea68b355675d26c51d06171fd36fdee3277b5d",NA
"9b5fe2b3852b92078cee8baa54c88bf19d8a3880",318.000853333334
"758122129c02619dcaa8a7c364110ab903af8856",469.27024
"81b33d71e5ebc917ec942db656d620964fada49d",467.211473333333
"5bf6ce34f1392550bb2ee34e9800fd6df70f8c12",729.135146666667
"111ff7ddd2e979c23bb0e8c890a9917951d2a0db",NA
"c5d929a31ebbbd37b804d1b3186da80c52025508",NA
"b8ecd588358daf3a277daabc9f91ee515907fe22",443.272206666667
"636a420efb5991c0be4b131dc98fb3460a4065d5",NA
"a3013ac15f97991ab38e430e23c8ba1fde1ec218",434.383646666666
"55d164170ddb6ebdac0ad6175a5f6b1344770b48",491.107953333333
"2c88f7eec4c2db41dfaadc3ae36b6fd1925445c2",NA
"7a1a8a1fff3abff3957c8859cb988d02ebd534ce",NA
"96341a5e96137b582a2f3c4e5dd992122c780385",536.493273333334
"ba0dfc459d22ba6011e456ab3dd024b435580dda",468.011466666667
"bd5c6578c9024c026c9c260bf3c3e53c1716ca22",459.79794
"9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3",572.233006666667
"ab0b646f587f98aecc4c3ce454c34f6464410cea",440.61244
"ba11dbddf70abf102b2056e9a3e7cf6af55aeb27",511.194546666666
"b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269",446.65072
"8ffc9dbd4890309090cc7f6b21b4fa023c6a9088",NA
"6b83905491fc04744a847d875533ec1ad6afb7b1",462.31502
"bad943af15660626bb9a592d55c071882b5908c8",501.116999999999
"46d4ac030ea49cf87d92f02c44cc088abd80d9b3",NA
"9c3cd2d297d6a7d24e44a8912db2bd49b85e7637",453.45636
"c6f62cd3fe5348a1a0dcea011162c90c04aed1d3",450.316173333333
"5cbfb0a3368a7bb94aa62a2f3de9f96a3a810c6f",NA
"6309975a376ffb009c60cd0730d35b95991c672c",428.08594
"0c8e05069a6a81cf78f2372f5e340375e0f29f7f",467.02506
"d0c0ef316460a146fdb93b06ac40b136636181d5",775.299233333333
"9b8d26f7adfcacacf9d36448f8237d6f4af8132d",425.111280000001
"664423eb165106f492462ac279fbd6711af138b5",429.598626666666
"8d8d43a5fb49c4086eefacf447ef86e87f028ef8",520.30784
"26480f4cdac9b7db887a4027ca5ac7ab27171390",436.176913333333
"e43d38f6c5ef4b55bce2c20845038520151c82f7",418.99636
"45e5b812b55cf2e972c6a3445469cdfacd490111",NA
"5fa1cdc6061426c5efb18bec5725babf60b37570",NA
"5a26f420290529ea3015d01dc6c86908db34193e",433.93954
"18c64b4568c1f230965aead29ae1592fda01d05f",493.414053333333
"695da51f9d0b2180555486f36e73da51db3b8740",475.439433333333
"c50b6b01965f8018abc505e8b78b8f85a1361255",NA
"7e6a5ea4c916f7bb0e97e34dfa5a709a0ede0393",NA
"1d9dba8fa5de56890e96be9694343ff70d28e4d1",NA
"b29e693875a12afa6a3045497e683536257c9619",505.382433333334
"9fdbef2e51bba75416a1b325388c7c55df863ec2",649.137666666667
"c8a508005568418bee0adace08451488743d5789",568.092213333333
"f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d",437.570273333333
"af5998e9833b18559891a5c5c15da936edbc9ad4",447.522773333333
"d24d5848387771cb4ca766d4f811bba15081dcb6",436.305946666667
"a3ccfde9f5b8200cd7e66cdf8b0ca22592bc7b59",NA
"16bafa9e1da859dec03f25e70beaeb3b0f53c401",478.489046666667
"03a46ad8bcd2201ae1e5707cafd2ff715657a407",455.882893333333
"9ae86ddfa4bab6a101f560fd2a97b8449af01f8b",476.406566666667
"e4521a6e4a1e442bc0d6a27685ca9d07df878399",480.25656
"c1853a58fa4652ae7a3f0822d94525ef4bc59bd8",NA
"9a2d9b1e949f2a5ea326c266fb2758c080ece6cd",NA
"1e1b06caeddac05fba544d2caab9bdef92292448",442.78204
"d6fcbd5b243909efcec1164b373141a90d51a4ec",507.81006
"f0f07be65ac0362041d8982b02666093e6902d70",NA
"b446e365b8853cee2d0b0957bf4c65a1fd44a75c",489.438306666666
"ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a",583.186366666667
"b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9",453.215093333333
"3e18aea5e0898b4897982b585efcd5d41ffa2310",463.410946666667
"d495216a1ae9d009143f93fe516ca90b043cfe9c",464.95428
"50ad15cf445499a53f33dc97b68dd485a0b5be5d",455.469513333333
"c937c24cff6819088b61b6dbd3504635d40fbd5b",NA
"d6317ea6ea09e751946b500ec15b68a389935cc8",432.931199999999
"251f780ba6ff835be4c35371a2749bdaef41ab9e",NA
"9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6",593.423586666666
"4ed186e1854432164fb76a7752abe3f9b672fc44",451.56896
"17c7b8a4295b71deffbcd9679e0b3e7058cd23f6",550.4893
"c65b40029e4b7c845db8e38a9aedee2303926a1e",458.771333333333
"699d85b183ed6e8e493adcd4796bcfc6a70b1493",NA
"78c1b222f176cfe359ea2f2ebf30a23af1ff93f7",487.246366666666
"62af61a85dd17d2ce7fdae1ea47fd411ee4e3909",526.1338
"64596361ba2914a9656e04c7720a2956a00e51c7",NA
"cc664dbabfc9fedfc92f66cd1c9149f3df584580",423.054386666667
"ad7e78f08cf26ecea74316f3eaa7297f08eefecf",519.558113333333
"c41de1d66943f86e42cf66b3dec6cc196ac456b4",420.63302
"73f5617878676b211049c06a734395f316f7bce9",450.2514
"40ea1311a656cb310e7d7f55baad87f4ec644371",425.714606666667
"b794af00318eac2874056f5f23d8f64b2c82b9a6",472.747733333333
"f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273",421.396913333334
"de496a4c80faebcaca42aaab272740763522813b",NA
"0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c",485.395226666666
"44f541751e2bed39d5c5cdc703e50b6a5f14dbf9",483.19246
"c8c460680f42159f63af6082150e412024dec006",NA
"c960037aaaff6addce26bd7b9bebb67d66815336",436.868106666667
"29175318e03e967d7db83010ffc193639e75fb60",473.884826666667
"aee562b057a663232ded7ad7dd99f532abd88f1c",476.31896
"b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8",489.02584
"fddd0c34d10074967156596c5bb565730c0516a6",507.15746
"25649c8b169c66dfc43ff7735ec439eeb4c43cb1",422.65976
"72471abb641e03cc6e8f161cc33ef0b193f5fd69",NA
"f7d67db97305c69b86014efc73a6474746cebe57",NA
"0e218e7923ac1bf75819e9681926860fda5955c4",421.179406666667
"6be0f430c65f5f310cf8bcb7811e72977ab8a36b",558.98448
"aa8a567bfed4d996f644d2ae4a0410059ed559a8",454.148946666667
"f3758a79f6787e87690a273be8877dd2559a2189",421.642786666667
"0115b0abcaa64883c780f4395816c763b0ba1dba",475.92152
"c9c320120b3e986326fd27c64ebafddcb8a34ae5",536.632133333333
"83e9189ad5e6803010e4a8d7786d83d51b4d072b",535.017966666667
"1716bac5fa1b2e07c5309fd23296fb10f32a91fd",486.635626666666
"f3ae54ab8cd7bdc856ae1731fe332129e6a4126f",NA
"a53fd01604a639188125b62b59de2c93e885cdd5",NA
"687448d804c924b64fb61ba94b1846007d6ab904",645.914766666666
"ac8db41d3834313ad6c6470c89dc6fb894b09342",NA
"834d210e7c1165c0ade65e4b2ab20c2c2e9ee774",NA
"85d242dba50381621f3f44a46c8e19d4aa949196",437.229206666667
"e673f673a923826e58dbbaee41347fc6c7190f6c",443.61482
"745f26f46ea86ee7120e47c4e4454e9ff2014be3",NA
"0e71b17a84b0708866e71f87089c8e446ea9dde4",NA
"d8bb747e90924ca2da4811a86d612a811ca55ee8",416.563833333333
"c6276f27d568361cee956964fb7149a64d477a72",511.741373333334
"7f9b0537f2c38fb2c108b55e55618e9370a95c20",154.653926666667
"ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b",541.046033333333
"d9d847916197466389658a31c9a071bf751b2231",426.25806
"f5cfb92ab9b6e8b882a01783c02a97c545773253",414.586813333333
"8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa",551.968826666667
"7aed648c2c983a53e6bf18a80ff3fda2809f2828",425.149226666667
"62980b7abb1768ca53fe76039d00c32db1111dd1",586.827613333333
"9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6",442.64878
"35582c4097fb4b06a91da19cd583772a9d86e9d7",NA
"9beb191a3446fedd038a2acc53cc73a4d7addd98",441.26872
"a696ba411198f3efa4ac94e1cf6969629f7e3fa9",511.180806666667
"e3dbb8a1df52dd191d1698da978426270fdab4c8",561.01018
"b6bee62d4d73657b0ef47f16f875418eb4c4ff2f",475.159946666667
"69ab6ef02ad64662dcd5e81f34775331130b85ce",NA
"c120e9b0c21634a8d6b4dee4381771ca01434b0a",NA
"6e27fbdbe1c3535d01606cebf23168cbc867284a",486.52098
"fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d",446.788713333334
"87881fe11de76bb58d4592ddc8f4036d231b14cf",NA
"a1a1b7fdf66b55751b202714f1f342c5769d3b9a",NA
"7ac5b8119b46505883764b15158768249a19bc75",488.62696
"d796ef8338806bcdd5973ed6f1d4b5f027a5b53e",493.51882
"77b4afdddd5906c700007d523aad010af744828a",540.815886666667
"5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7",480.35874
"0cb149aaae0d8f15b7376c63d0eddd4b7610faa4",427.301986666667
"962a5b091ed826bef75a8cd6a3640462ebf18c18",NA
"0912901a9cf2c28f2f001c8b07b0b6745cfeef73",437.425546666666
"6bf4b4e3dedcef47ed3dbe68785a1795238f1f94",NA
"16c86751ae838343cf11f2b782cfd1a9351b7df9",429.428646666667
"f5e18a31e75145ed9947397f7e97f7cdd65997c9",480.250946666667
"44333fb503c4285b21500fd8cbe2d4b01f7c9a9a",576.634873333334
"1aaacd35a610392bd3eb26cdc03b7df70e7338b6",460.30598
"58373722411945d7bdef5cb5ede4459a9edcba13",669.795673333333
"a4f9fdda97c0a5a9024f6397d5963b3233d525b3",NA
"e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b",NA
"fbbedf651635cb20ab7d73c0df10349ec19406f4",476.838253333333
"ac0672791ab77daa1a88917319f6a81d48c039a2",442.423966666667
"18971261007a7df90081e682f530b0bb933c7b05",430.03162
"766e74a2b847193a0e72fd9ca7a5488467b4001f",635.32458
"f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6",649.886593333334
"a046d5f1275b3d7c4c80de122f5783110bb139de",533.967486666667
"c476c28c271114351f7df88e4ada53a02a6ab7fd",447.01338
"2383fd53d2062cf9eb760ee159e8599d784ea3ad",535.308786666667
"6cf4378e9b737cde762f847a4133c0f0a51af8fb",433.7901
"afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9",NA
"537e2b3126d1ac5dbbcfde55d0549dda561b575e",639.9219
"d5b0b6b1d308bc5598d17171b63c220429d65882",535.625433333334
"be5fcc60060c10729489eb296651f99cde7a1f78",472.625053333333
"c5cf6f06593c1830f43b8310ecb5b885e06f5583",NA
"889a6097b286730a6757ea174728eeb0a14fcc4f",542.56356
"bd7f9c8640412736f83101714c2d35721753de71",444.628646666667
"1545d81155aa885b2344c5b20f97852abf1d3021",NA
"f77507705f197f08acf982853b4f481d7a9a0a0b",568.836726666667
"8005937a977eaf54535cec4e86fffe0622d86027",479.339306666666
"d548b75b88388dba356a5e7043d802523cebf7be",441.536326666666
"5aed9b781bc9d334def639b9e22fa0edd86c4104",436.843913333334
"8d273cc5ff9520947e212b4bab15a7bf125d51ae",563.248106666667
"beb4b6e26c5c90c4c1f63b5402b4a27ec066799f",491.395613333333
"6bb0347a27172b6da6a477b212ac453ee0b317d6",432.854293333333
"2bc61953c153051cc6c5c5f279ff493c5b50f346",NA
"5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9",541.62134
"e095d83730d16bdca52edda499352823c0ae9a7d",471.277286666666
"7fb12a1d1f8106aa942787429c57962db62209f4",461.425106666667
"3e0fd99c643bac4c7354025cacbc04922c4d7af8",429.95524
"6bd7e53fde462120da3e1f3abc359dcd853f38a1",442.319166666667
"e132dc710bf40da1b4e565d1ee233c1bd0ada1ae",NA
"931c9b68503203e3dde2b2416193f56f3b3240b1",494.074913333333
"3d9d271b0131965c3896efeee8e144733f05a89a",NA
"886ff01a626712ff457aca87ee499fe565380a3e",NA
"a15d809e0a87059fde96b0b69718e260119b680f",481.63796
"fce9f32ec22885e4680e8e992ec173aaa112d41e",486.92844
"41cdcbe8b3d19283983318846c677a4c15af4aaa",433.81708
"5c89fe7d22a0bb5907dbcd78db36b5214c1f466f",NA
"93fc86498d9aab1cc0b79b62ca83a2c303fa978d",413.28964
"0cc89d9d493ab99eb527d96f179405e0ca9fe5cd",479.52306
"9fbe78e4c9327af1f7c4694dfc08fb2103fe5690",412.662566666667
"10577e52644495a112d6926d3d88de72bca9e14b",NA
"c809774e530a33dfb2e8131fb2859acb1d60fc16",556.05658
"a676a714e149fa988d1ad76ad969a949c99b3daf",NA
"17852911ec609b95147c2b36507cf41c374feee7",549.11568
"ac30e056ebf05c2d64f1827a7df1621f05ae2f49",434.7481
"2818b1f99095fab6d1019efc123108c69504dfbb",464.447126666667
"4019a9d240e065bbda6b1694ad02f785942bdce4",NA
"3c7d52ad907c55f7334346a768b44288ebb5b72e",454.56264
"2e43766fc1f5e74d18b86058d03ff824de66b9fa",NA
"8bd427155d8fbac266279acd0e1cfbd04198f2c3",443.149006666667
"ca7b735d284c323a2a5a8e07da8e6adf767b8e23",448.46494
"dee4340768896265cc860b2143a197f1e83857dc",467.58128
"4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9",573.563773333334
"0013741ec1dc7e4c3b5baf73f61a47d7585292d9",494.348286666667
"0c90c6df5e73a9831acf3a833a1589b9059a0c81",NA
"03faf309404717170977dd61b95ff1814c40088c",453.06034
"cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73",459.435526666667
"2e26d17bc182aacfaeed3b12f1a66feb40d4f96e",487.596953333333
"ceb125e2a8f67106d58e63f317c812b764d3f725",558.354793333333
"4b7579ff6554b6b366d2397000350dbc9fdcbafa",NA
"7afc4443fdab80c585b84ae370e3592f73f04171",NA
"084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470",427.606946666667
"e953271d07ef14f77f07eb72a93de203efa33b06",442.00406
"9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13",435.176906666667
"2c3e89ffb7d52702eb2d96bd704b80dc058ff897",512.866833333333
"64383cd3683b92e1053102f3137581ee19687dbb",NA
"4abd3801858b276db1a70ee7e94c1d899b79e380",638.075953333333
"e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e",NA
"c59cbd8309df8defa64508ebcbeefbcab5b24b50",430.187226666667
"c9041f3b039b43b8eee4400b24308cb2f1c20a6e",455.99154
"6dd26d0500fac7c3b12384dc9790d56647196ade",427.920766666667
"672eac5a995e11b1dc871b27aaa5933935c462cf",NA
"8a0bb9b0b52da6ba570837fe31c22d8f47df197c",NA
"f99ef219338343ac35a138627ab44549fcc9247d",564.2999
"4326e63cd732212597e47d63c7d3e4ce315075a7",NA
"367a987b5a240cb3cd1ba4302f32f1e9adf75129",434.18888
"71b69bc0230f1d10277c460ca6226d6886d0799a",528.49774
"fe819e9bb1d110d71dcf1aa143f3e0614ead0a87",641.051746666666
"6c389474e6fc47a559acd374747311424e4b2243",NA
"85ddb58c793932dc0b1244a67d490cfb45c64aa6",471.35448
"0683bd41ef13129ea73344ea989e0c2e93910ef2",526.28886
"bdda2058e08eea69e4c188395e34efa77d626279",456.268773333334
"fe19531e526713a5f8d49cbeff226a1b18ad4daf",NA
"e24c79803fab5038ccbe849262f642dcbca4a735",453.742493333334
"4078b001cf7b49e098e4812929823b5d2b1ccb52",NA
"809a406544f9c7b0ec78cbf04043abdd3bfd5faa",484.52902
"10afdafe674bed7060aa03e4d3643ffd6bb1cc22",NA
"10ce02a9154cccd22497208b8e0195af192540a7",479.11774
"c29bd91764f9b9f650a926bdf2f424b4dbfa4be2",438.6551
"e51cb39545f074025dea07bba60fbb2ce3bbc8c1",NA
"368c201123a334ce74cb5b5736cecdc4dcd7f43b",442.509786666667
"396836342ad0668d13dbd20779f3faf065223e9b",NA
"951544af1d2cc99f72def1e5050a514a7d869da7",443.91052
"4dce465136c73b5cc104045314bc8c40ee0a7bcc",NA
"47c56b81cb75952158cc58ac1dba1c6adec1e441",473.48202
"e749ce60d99c6e78272a2bbf6e064087b44441f0",NA
"19df9feceee051f2b3466617bd4969688049c530",460.106646666667
"112515d41ca96e2dca583ac6f049404d651f7ed6",NA
"5128a1a7c4743109ace5dcfd42879ee999290536",470.33324
"396393b00220c19d1da779dd40277ab033825c5b",459.108233333333
"aa3c70232b75e6699d4fddad8278b785019de599",512.09794
"23fe757306c647c997ddd80b681ee7cdd693ed0a",467.969873333333
"8338d85c01042aa8d043b4f004e1051b7dab9385",412.882493333334
"1ae3591562a76ac63d7f8edf9113a2eaad373539",474.986993333334
"4fd659b8ab4ac00f9233609c32a6f735b909493e",448.164146666667
"97c20f6f8377abce03e1a8e94f3e9428a7692d5a",669.319186666667
"71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2",468.357153333333
"eb72e93988532c686581729e39b8b969e8fe11f9",477.039993333334
"f8b9cf59ba045595c2635ca232e74e417468054f",468.79172
"e2867649339be49075bcc34446b27b84685df132",554.46522
"a684d0f8cbd3951c1aa7f0eb17207255da6a5342",429.804193333333
"4b83e292acd8b9b0ff3f73d2d76786c668346b02",588.006073333334
"f220f1ad2b33afcbe62e6d7110acbf8f33611643",442.048133333333
"d56f89ba5ab1ac6aa1f378352545c14bab6b643c",NA
"8e397c184b99d98a6321ece206c14e060259f972",445.485073333333
"007d54236b259073657f2ec22ec77f01f53cc845",413.176493333333
"b821047b68fddf477c463a21d71311fe8dfeb73a",601.63926
"fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d",423.373686666667
"026b462e5963b287ce2dc90e178427b18315ecc1",NA
"0d66828e27aca8b62da5a21d35836e0ad7299858",NA
"7b96070e1fe3a1949cabd1a19ed516f51f4d0cce",408.30772
"5446cabae69b4a3f17a93e915b20c902629f6bfb",NA
"0031a184b641879da21aa6b20afe7fe981cbd0b9",451.67852
"3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6",753.229993333334
"f764e7fc1a9e524379fb803916a4febbe7eb24f5",NA
"f0527e3f10cbf275c69eda7ebf7e521f74723644",450.637426666666
"dbb9805d453e8be32d844ff35ab54818f1862c4a",441.129026666667
"c063002d93b60b03895b07efdfb49981c0aa74cf",530.580753333333
"79a82427efed350356cfde73470641b0143931af",470.270053333333
"998dd43e87b4e1a075aa5af92a3dd5aa644b6710",439.89684
"b6896311e1e6509aa201bb98af9d59a9f92ae26d",515.664193333333
"cdbc37753e75ff9e9084f74b9ea32790dc3021c8",524.634626666666
"1ff27016f59accc6db15f32efc63c1e359c2e640",485.61268
"9ea22356a56bcfc22a8a8a7b560904e51261c3ac",NA
"70f54399076674b5788c25a4f91590eef521c586",487.513493333333
"c9c74863e650894c407ecff2e859d545add51127",431.520933333334
"5a620d93a07732b713ce1c5f8b1207fe4ddc2db5",463.886393333333
"adb2c4c81f38b46232c14ba76031de8e4d932bfd",442.94314
"ee5f9994df3331cf0df76303584bab4070a28d0d",507.950593333334
"f1188bd78bb2caf3b243095a7efa21a90b455323",497.572086666667
"469a2496f12cda71984b4783186e4a81ddc66d05",441.222193333333
"53aff6504cf05345877577b392df1e6d3495f96c",463.027673333333
"c93e7b3dbc68c73e8b971c76348d35b6ab96f832",538.05978
"e3d52ab59888e30406daccc15eaa5b2c093768c4",NA
"16e35b093d462f16bca8f46ef05907d7674171b5",421.725853333333
"39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7",468.053113333333
"61d98e628e77be0d8884ce8f3108afc6ae7c5c03",490.41318
"603cdac3e2637a1775d0835a35b1824a66d6f159",501.03508
"729dbf9ac607943285cf9cabf80503f9e1112cb0",684.52998
"6553371b304d9effccd011d3ed11f852354b335c",479.020113333333
"dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2",465.04142
"6b11913937224ba8eac6c17003a30e9d6939b6a3",454.508013333333
"11cca4c8990d674ff1a5e26fe0040669e61a0233",452.00376
"7cc229b6a8bfb19b7018bb362188dd9bf985cddb",442.875553333333
"569fff7fa6d66e6a99c21bd650356b830ee82ff9",496.32412
"d974c6fd7a7c8a43b2aded4a925119b6d56468a8",495.431206666667
"96c92d668b7c3585d4ca225dc2ba2d2f61a83f77",553.420933333333
"80c9bf87c8851d126db4fac626b5d65e55bc2c11",NA
"01f7730894bdc452e3477d93e3c54ff415b61111",456.0906
"5ec28648c95c2da89e5d8edceef07e9f93cda87a",457.45278
"c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5",NA
"c72b158cced5274845a6dd714599314634bb6c48",428.81042
"c48bba8ca267525981be488ff4e86cf050164a39",459.48856
"f34a161eeb0416fc4b417e93ce97909636c524a9",668.235513333333
"c1879190680836a87f332da038342397e16c5ccf",463.191706666667
"6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f",491.218433333333
"92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1",453.985693333334
"54b2fd8f0178fb68be897d3c078edee23671f16a",NA
"9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f",591.535973333333
"f64ef391c8560402e96a9cc926483c72aebb3e8e",NA
"9ed6c9c343caea90c23c8852d6a1d36e231bbc7c",426.73118
"8833c7ba011d13481b959f08f6c7cf30a1556c6d",453.932193333333
"6b326331104abe00432c6f1f57bc55f4224688b8",NA
"f3ef288fa31afac3b0ca3aa433d13e272fe00266",486.428093333333
"dd2d48e442be679f4ea26a306395cd883b62adf9",473.711806666666
"8b1d9baf2ce110da189bdc97492dbfe0695c86aa",NA
"c58609f09096eb6b8798597ee6e37c8c1ac0e23b",395.3112
"5fdef6f4ca221d65de7129dea44cf3496f5cdd64",NA
"2689bd93b7eeaf6477323172ff564376bbb01a61",437.744206666667
"4627ec480f21bb94067f34cc9fbb40e25f65b478",NA
"02099cf2215f0382aacf7329e93018c8ff49241e",NA
"05cf942d421a1328096dd41aa129871a0f151617",474.951673333333
"75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c",488.18556
"cdb9efbf46b74930f814ed3315298d246112432a",557.941433333333
"d223498de0171aa5a893a630d50d64cdd6c3903b",518.479953333334
"c8a54292e1a0f01824920b5ecef0ed73117c82af",440.86778
"e965f4dc22429c93fe5ba5f45cb4d811697c7dd1",434.23318
"94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a",517.73
"b083c91a03a467c488143daae73bc1ca6c67eaed",427.750026666667
"e045a78dd6d3a80cdb933c2c633235f9400d935e",435.520873333333
"9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d",476.123053333333
"06dcdcbccf054a131e22e893c4ef13c5c55e95c6",507.944306666667
"6d92d2501c29777b1ee946549b4c68855dcaf846",476.731086666667
"7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0",560.55248
"477647b25c833f63e00c3018c6e35b6f92ba3e21",NA
"1990bceee04b458c7506e12bfc94340568e90652",NA
"40f78aa7da9ceea65c094319f607534e9b30365e",503.807893333333
"629098a8b4808aaf21d231d76749534f767af76f",NA
"cea2d68d8a866c40bbf04cf59dfab64ab5728f0c",NA
"1d24aa3d5981652501dfaed0536c6a7268269e42",505.072193333333
"e172fa5f93736178e35f574e8c2ac09d5191ef51",427.824773333333
"ad12d43e69656e89951352925b1783b8f52e461a",495.531766666666
"baef769fe1e7fa60a51d42aecf92b955d4b897ea",440.822553333333
"d0dde3b886beb447747030ffc5e4df503c77ea06",455.918113333333
"5e72d4a95f175b0f3b54cc41d54beb6574bae90f",440.064033333333
"8e19e5d730aa06ec06279e0b711954526ac5fdf0",518.549433333333
"930aa8888d9dfc515a1c1d862bb5e0008fa3fb37",456.297873333333
"5132afe537cc020677fc257025ac2197ec8f4f76",424.578953333334
"4800ed1c53611d0b9722bb55f2b5eb411d9810f2",481.807746666667
"d241980523994e8163acc9fa7535cb8a2f4581c2",472.932373333334
"dcca0013abf090da1a0fc8a5fdc0039fd556d540",NA
"5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0",460.687393333333
"d53d367385fdeebd4755f504ce0b52c08212e2cf",490.438746666667
"43345fa824e2d2e14c9e55ef4203fa7281384d08",461.900713333334
"a1389e38917a93d168c5bf2a6b06f50e61c01bf0",NA
"91715815e6d1a2fd369379aa2451e4d535f000ad",634.168866666667
"fedec1c68a8209fbd9d61deb68b5758092e988b6",475.564993333333
"595b7e5edb003a28180a8b0d017b3cb0133ea763",446.671133333333
"8f211dc328e1b6fd9dbc8a3e9599bb952273aa69",483.16946
"46a697f4c8e3f21cde73ea82e859032ba778c4a7",573.11886
"9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7",NA
"b04f5a32926fa64f940dfc5b37827973e1ffdab7",443.285573333333
"148e3ef8c2a7052b7a54c05c17e9a64b03dcc958",NA
"4e52b73e91be41ec437fe105497c6fa4b2d9c2bb",435.923026666667
"b02a44458d192e2b88fc6a22f10b76564289b3bb",513.038426666667
"6ba95b286f8b8489fbffdfa008d07e86828c6377",NA
"67c21afc206a6cbbcecac9f53aeef2deba622be2",NA
"2026ef69839e751b2b78f3423b71adda30c8ff12",NA
"0672bbae643d4a999853d5fd1f3a4341848b8525",441.71146
"dbc2ffa058d03823310bd5a22ffcaaa9e164f059",487.11344
"a7a7212789ecf4702334e9d7afda0bf50dcc62c7",NA
"9ea8936fc4032e7ac564d3fb19c7eec9b82b4833",514.492653333333
"c0c1b0a9bb9f86fe701ea75200255f2841612546",501.048106666667
"da114f441ce38da76c5732b49dd97452900c12db",NA
"95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b",461.66944
"c66ecaee41d08c2aed17688c67f41ad749dd7e08",561.619446666667
"4afb560ec531a92cbfaeeea2760d3906a237e2a4",NA
"528dd53aac2e98ae6514637dde7bda883636187f",NA
"b337af487f7962a13cd01ff46a8ad018c36aae13",580.627586666666
"838819e380664b54ce26c5a374fa00d5a09f1f66",491.307526666667
"1254edf4a16f9986b6035a98f4739a46bd445cec",481.568846666666
"659a8a61d89abbdf4ec2b6021bd828ead0d45a7e",446.077566666667
"a455b39a38c7eab16ffe1afc96e50ceee285e4ab",NA
"8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4",466.50124
